-3840.00   2951.90   0.00  71
-3836.00   2957.60   0.00  71
-3832.00   2963.40   0.00  71
-3828.00   2969.20   0.00  71
-3824.00   2975.00   0.00  71
-3820.00   2980.80   0.00  71
-3816.00   2986.60   0.00  71
-3812.00   2992.40   0.00  71
-3808.00   2998.20   0.00  71
-3804.00   3004.00   0.00  71

-5400.00   0.00   0.00  72
-5396.00   9.00   0.00  72
-5392.00   19.00   0.00  72
-5388.00   30.00   0.00  72
-5384.00   40.00   0.00  72
-5380.00   49.00   0.00  72
-5376.00   58.00   0.00  72
-5372.00   67.00   0.00  72
-5368.00   78.00   0.00  72
-5364.00   87.00   0.00  72
-5360.00   98.00   0.00  72
-5356.00   108.00   0.00  72
-5352.00   116.00   0.00  72
-5348.00   129.00   0.00  72
-5344.00   138.00   0.00  72
-5340.00   147.00   0.00  72
-5336.00   156.00   0.00  72
-5332.00   167.00   0.00  72
-5328.00   177.00   0.00  72
-5324.00   186.00   0.00  72
-5320.00   195.00   0.00  72
-5316.00   203.00   0.00  72
-5312.00   212.00   0.00  72
-5308.00   218.00   0.00  72
-5304.00   226.00   0.00  72
-5300.00   236.00   0.00  72
-5296.00   245.00   0.00  72
-5292.00   254.00   0.00  72
-5288.00   263.00   0.00  72
-5284.00   271.00   0.00  72
-5280.00   280.00   0.00  72
-5276.00   289.00   0.00  72
-5272.00   298.00   0.00  72
-5268.00   307.00   0.00  72
-5264.00   315.00   0.00  72
-5260.00   324.00   0.00  72
-5256.00   333.00   0.00  72
-5252.00   342.00   0.00  72
-5248.00   350.00   0.00  72
